"","symbol","date","PX_LAST"
"1147","BRLUSD Index",2018-06-28,0.259
"1148","BRLUSD Index",2018-06-29,0.2579
"1149","BRLUSD Index",2018-07-02,0.2557
"1150","BRLUSD Index",2018-07-03,0.2566
"1151","BRLUSD Index",2018-07-04,0.2555
"1152","BRLUSD Index",2018-07-05,0.2545
"1153","BRLUSD Index",2018-07-06,0.2589
"1154","BRLUSD Index",2018-07-09,0.2582
"1155","BRLUSD Index",2018-07-10,0.2623
"1156","BRLUSD Index",2018-07-11,0.258
"1157","BRLUSD Index",2018-07-12,0.2576
"1158","BRLUSD Index",2018-07-13,0.2597
"1159","BRLUSD Index",2018-07-16,0.2591
"1160","BRLUSD Index",2018-07-17,0.2605
"1161","BRLUSD Index",2018-07-18,0.2599
"1162","BRLUSD Index",2018-07-19,0.261
"1163","BRLUSD Index",2018-07-20,0.2653
"1164","BRLUSD Index",2018-07-23,0.2643
"1165","BRLUSD Index",2018-07-24,0.2668
"1166","BRLUSD Index",2018-07-25,0.2709
"1167","BRLUSD Index",2018-07-26,0.2669
"1168","BRLUSD Index",2018-07-27,0.2694
"1169","BRLUSD Index",2018-07-30,0.268
"1170","BRLUSD Index",2018-07-31,0.2662
"1171","BRLUSD Index",2018-08-01,0.2667
"1172","BRLUSD Index",2018-08-02,0.2667
"1173","BRLUSD Index",2018-08-03,0.2698
"1174","BRLUSD Index",2018-08-06,0.2678
"1175","BRLUSD Index",2018-08-07,0.2666
"1176","BRLUSD Index",2018-08-08,0.2651
"1177","BRLUSD Index",2018-08-09,0.2631
"1178","BRLUSD Index",2018-08-10,0.2588
"1179","BRLUSD Index",2018-08-13,0.2573
"1180","BRLUSD Index",2018-08-14,0.2586
"1181","BRLUSD Index",2018-08-15,0.2558
"1182","BRLUSD Index",2018-08-16,0.2562
"1183","BRLUSD Index",2018-08-17,0.2557
"1184","BRLUSD Index",2018-08-20,0.2519
"1185","BRLUSD Index",2018-08-21,0.247
"1186","BRLUSD Index",2018-08-22,0.2472
"1187","BRLUSD Index",2018-08-23,0.243
"1188","BRLUSD Index",2018-08-24,0.2436
"1189","BRLUSD Index",2018-08-27,0.245
"1190","BRLUSD Index",2018-08-28,0.2416
"1191","BRLUSD Index",2018-08-29,0.2435
"1192","BRLUSD Index",2018-08-30,0.241
"1193","BRLUSD Index",2018-08-31,0.2467
"1194","BRLUSD Index",2018-09-03,0.2405
"1195","BRLUSD Index",2018-09-04,0.2404
"1196","BRLUSD Index",2018-09-05,0.2411
"1197","BRLUSD Index",2018-09-06,0.2467
"1198","BRLUSD Index",2018-09-07,0.2464
"1199","BRLUSD Index",2018-09-10,0.2448
"1200","BRLUSD Index",2018-09-11,0.2408
"1201","BRLUSD Index",2018-09-12,0.2403
"1202","BRLUSD Index",2018-09-13,0.2377
"1203","BRLUSD Index",2018-09-14,0.2396
"1204","BRLUSD Index",2018-09-17,0.2419
"1205","BRLUSD Index",2018-09-18,0.2402
"1206","BRLUSD Index",2018-09-19,0.2423
"1207","BRLUSD Index",2018-09-20,0.2453
"1208","BRLUSD Index",2018-09-21,0.247
"1209","BRLUSD Index",2018-09-24,0.2445
"1210","BRLUSD Index",2018-09-25,0.2454
"1211","BRLUSD Index",2018-09-26,0.2479
"1212","BRLUSD Index",2018-09-27,0.2492
"1213","BRLUSD Index",2018-09-28,0.2469
"1214","BRLUSD Index",2018-10-01,0.2488
"1215","BRLUSD Index",2018-10-02,0.2537
"1216","BRLUSD Index",2018-10-03,0.2562
"1217","BRLUSD Index",2018-10-04,0.2581
"1218","BRLUSD Index",2018-10-05,0.2601
"1219","BRLUSD Index",2018-10-08,0.2646
"1220","BRLUSD Index",2018-10-09,0.2692
"1221","BRLUSD Index",2018-10-10,0.2662
"1222","BRLUSD Index",2018-10-11,0.2645
"1223","BRLUSD Index",2018-10-12,0.2643
"1224","BRLUSD Index",2018-10-15,0.2676
"1225","BRLUSD Index",2018-10-16,0.2685
"1226","BRLUSD Index",2018-10-17,0.2712
"1227","BRLUSD Index",2018-10-18,0.2686
"1228","BRLUSD Index",2018-10-19,0.2695
"1229","BRLUSD Index",2018-10-22,0.2713
"1230","BRLUSD Index",2018-10-23,0.2706
"1231","BRLUSD Index",2018-10-24,0.2679
"1232","BRLUSD Index",2018-10-25,0.2699
"1233","BRLUSD Index",2018-10-26,0.2745
"1234","BRLUSD Index",2018-10-29,0.2688
"1235","BRLUSD Index",2018-10-30,0.2704
"1236","BRLUSD Index",2018-10-31,0.2686
"1237","BRLUSD Index",2018-11-01,0.2702
"1238","BRLUSD Index",2018-11-02,0.2705
"1239","BRLUSD Index",2018-11-05,0.2684
"1240","BRLUSD Index",2018-11-06,0.2659
"1241","BRLUSD Index",2018-11-07,0.2679
"1242","BRLUSD Index",2018-11-08,0.2659
"1243","BRLUSD Index",2018-11-09,0.2678
"1244","BRLUSD Index",2018-11-12,0.2654
"1245","BRLUSD Index",2018-11-13,0.2629
"1246","BRLUSD Index",2018-11-14,0.2642
"1247","BRLUSD Index",2018-11-15,0.2643
"1248","BRLUSD Index",2018-11-16,0.2671
"1249","BRLUSD Index",2018-11-19,0.2662
"1250","BRLUSD Index",2018-11-20,0.2656
"1251","BRLUSD Index",2018-11-21,0.2633
"1252","BRLUSD Index",2018-11-22,0.2629
"1253","BRLUSD Index",2018-11-23,0.2612
"1254","BRLUSD Index",2018-11-26,0.2537
"1255","BRLUSD Index",2018-11-27,0.258
"1256","BRLUSD Index",2018-11-28,0.26
"1257","BRLUSD Index",2018-11-29,0.2596
"1258","BRLUSD Index",2018-11-30,0.2586
"1259","BRLUSD Index",2018-12-03,0.2603
"1260","BRLUSD Index",2018-12-04,0.2596
"1261","BRLUSD Index",2018-12-05,0.2585
"1262","BRLUSD Index",2018-12-06,0.2578
"1263","BRLUSD Index",2018-12-07,0.2559
"1264","BRLUSD Index",2018-12-10,0.2553
"1265","BRLUSD Index",2018-12-11,0.2562
"1266","BRLUSD Index",2018-12-12,0.2594
"1267","BRLUSD Index",2018-12-13,0.257
"1268","BRLUSD Index",2018-12-14,0.2552
"1269","BRLUSD Index",2018-12-17,0.2565
"1270","BRLUSD Index",2018-12-18,0.2556
"1271","BRLUSD Index",2018-12-19,0.2566
"1272","BRLUSD Index",2018-12-20,0.2603
"1273","BRLUSD Index",2018-12-21,0.2561
"1274","BRLUSD Index",2018-12-24,0.2561
"1275","BRLUSD Index",2018-12-25,0.2561
"1276","BRLUSD Index",2018-12-26,0.255
"1277","BRLUSD Index",2018-12-27,0.2582
"1278","BRLUSD Index",2018-12-28,0.2576
"1279","BRLUSD Index",2018-12-31,0.2576
"1280","BRLUSD Index",2019-01-01,0.2576
"1281","BRLUSD Index",2019-01-02,0.2639
"1282","BRLUSD Index",2019-01-03,0.2662
"1283","BRLUSD Index",2019-01-04,0.2692
"1284","BRLUSD Index",2019-01-07,0.2677
"1285","BRLUSD Index",2019-01-08,0.2693
"1286","BRLUSD Index",2019-01-09,0.2717
"1287","BRLUSD Index",2019-01-10,0.2695
"1288","BRLUSD Index",2019-01-11,0.2694
"1289","BRLUSD Index",2019-01-14,0.2703
"1290","BRLUSD Index",2019-01-15,0.269
"1291","BRLUSD Index",2019-01-16,0.2676
"1292","BRLUSD Index",2019-01-17,0.2665
"1293","BRLUSD Index",2019-01-18,0.2663
"1294","BRLUSD Index",2019-01-21,0.2663
"1295","BRLUSD Index",2019-01-22,0.2628
"1296","BRLUSD Index",2019-01-23,0.2652
"1297","BRLUSD Index",2019-01-24,0.265
"1298","BRLUSD Index",2019-01-25,0.2649
"1299","BRLUSD Index",2019-01-28,0.2657
"1300","BRLUSD Index",2019-01-29,0.2688
"1301","BRLUSD Index",2019-01-30,0.2714
"1302","BRLUSD Index",2019-01-31,0.2744
"1303","BRLUSD Index",2019-02-01,0.2732
"1304","BRLUSD Index",2019-02-04,0.2726
"1305","BRLUSD Index",2019-02-05,0.2725
"1306","BRLUSD Index",2019-02-06,0.2704
"1307","BRLUSD Index",2019-02-07,0.269
"1308","BRLUSD Index",2019-02-08,0.2681
"1309","BRLUSD Index",2019-02-11,0.2661
"1310","BRLUSD Index",2019-02-12,0.2695
"1311","BRLUSD Index",2019-02-13,0.2663
"1312","BRLUSD Index",2019-02-14,0.2685
"1313","BRLUSD Index",2019-02-15,0.2701
"1314","BRLUSD Index",2019-02-18,0.2678
"1315","BRLUSD Index",2019-02-19,0.2685
"1316","BRLUSD Index",2019-02-20,0.2683
"1317","BRLUSD Index",2019-02-21,0.2653
"1318","BRLUSD Index",2019-02-22,0.2668
"1319","BRLUSD Index",2019-02-25,0.2666
"1320","BRLUSD Index",2019-02-26,0.2668
"1321","BRLUSD Index",2019-02-27,0.2682
"1322","BRLUSD Index",2019-02-28,0.2662
"1323","BRLUSD Index",2019-03-01,0.2649
"1324","BRLUSD Index",2019-03-04,0.2649
"1325","BRLUSD Index",2019-03-05,0.2648
"1326","BRLUSD Index",2019-03-06,0.2604
"1327","BRLUSD Index",2019-03-07,0.2584
"1328","BRLUSD Index",2019-03-08,0.2585
"1329","BRLUSD Index",2019-03-11,0.2603
"1330","BRLUSD Index",2019-03-12,0.2624
"1331","BRLUSD Index",2019-03-13,0.2621
"1332","BRLUSD Index",2019-03-14,0.26
"1333","BRLUSD Index",2019-03-15,0.2621
"1334","BRLUSD Index",2019-03-18,0.2637
"1335","BRLUSD Index",2019-03-19,0.2639
"1336","BRLUSD Index",2019-03-20,0.2649
"1337","BRLUSD Index",2019-03-21,0.2636
"1338","BRLUSD Index",2019-03-22,0.2561
"1339","BRLUSD Index",2019-03-25,0.2594
"1340","BRLUSD Index",2019-03-26,0.2582
"1341","BRLUSD Index",2019-03-27,0.2502
"1342","BRLUSD Index",2019-03-28,0.2562
"1343","BRLUSD Index",2019-03-29,0.255
"1344","BRLUSD Index",2019-04-01,0.2596
"1345","BRLUSD Index",2019-04-02,0.2593
"1346","BRLUSD Index",2019-04-03,0.2582
"1347","BRLUSD Index",2019-04-04,0.2592
"1348","BRLUSD Index",2019-04-05,0.2581
"1349","BRLUSD Index",2019-04-08,0.2597
"1350","BRLUSD Index",2019-04-09,0.2596
"1351","BRLUSD Index",2019-04-10,0.2614
"1352","BRLUSD Index",2019-04-11,0.2591
"1353","BRLUSD Index",2019-04-12,0.2576
"1354","BRLUSD Index",2019-04-15,0.2583
"1355","BRLUSD Index",2019-04-16,0.2561
"1356","BRLUSD Index",2019-04-17,0.2537
"1357","BRLUSD Index",2019-04-18,0.2545
"1358","BRLUSD Index",2019-04-19,0.2541
"1359","BRLUSD Index",2019-04-22,0.254
"1360","BRLUSD Index",2019-04-23,0.2551
"1361","BRLUSD Index",2019-04-24,0.2504
"1362","BRLUSD Index",2019-04-25,0.2529
"1363","BRLUSD Index",2019-04-26,0.2542
"1364","BRLUSD Index",2019-04-29,0.2536
"1365","BRLUSD Index",2019-04-30,0.2551
"1366","BRLUSD Index",2019-05-01,0.2551
"1367","BRLUSD Index",2019-05-02,0.2521
"1368","BRLUSD Index",2019-05-03,0.2538
"1369","BRLUSD Index",2019-05-06,0.2521
"1370","BRLUSD Index",2019-05-07,0.2519
"1371","BRLUSD Index",2019-05-08,0.2545
"1372","BRLUSD Index",2019-05-09,0.2533
"1373","BRLUSD Index",2019-05-10,0.2526
"1374","BRLUSD Index",2019-05-13,0.2504
"1375","BRLUSD Index",2019-05-14,0.2516
"1376","BRLUSD Index",2019-05-15,0.2498
"1377","BRLUSD Index",2019-05-16,0.2472
"1378","BRLUSD Index",2019-05-17,0.2441
"1379","BRLUSD Index",2019-05-20,0.2442
"1380","BRLUSD Index",2019-05-21,0.2476
"1381","BRLUSD Index",2019-05-22,0.2477
"1382","BRLUSD Index",2019-05-23,0.2476
"1383","BRLUSD Index",2019-05-24,0.2486
"1384","BRLUSD Index",2019-05-27,0.2474
"1385","BRLUSD Index",2019-05-28,0.2484
"1386","BRLUSD Index",2019-05-29,0.2516
"1387","BRLUSD Index",2019-05-30,0.2511
"1388","BRLUSD Index",2019-05-31,0.2549
"1389","BRLUSD Index",2019-06-03,0.2573
"1390","BRLUSD Index",2019-06-04,0.2592
"1391","BRLUSD Index",2019-06-05,0.2577
"1392","BRLUSD Index",2019-06-06,0.2577
"1393","BRLUSD Index",2019-06-07,0.2577
"1394","BRLUSD Index",2019-06-10,0.2572
"1395","BRLUSD Index",2019-06-11,0.2593
"1396","BRLUSD Index",2019-06-12,0.2585
"1397","BRLUSD Index",2019-06-13,0.2598
"1398","BRLUSD Index",2019-06-14,0.2567
"1399","BRLUSD Index",2019-06-17,0.2572
"1400","BRLUSD Index",2019-06-18,0.259
"1401","BRLUSD Index",2019-06-19,0.2604
"1402","BRLUSD Index",2019-06-20,0.2605
"1403","BRLUSD Index",2019-06-21,0.2616
"1404","BRLUSD Index",2019-06-24,0.2615
"1405","BRLUSD Index",2019-06-25,0.2598
"1406","BRLUSD Index",2019-06-26,0.2601
"1407","BRLUSD Index",2019-06-27,0.2617
"1408","BRLUSD Index",2019-06-28,0.2598
"1409","BRLUSD Index",2019-07-01,0.2602
"1410","BRLUSD Index",2019-07-02,0.2599
"1411","BRLUSD Index",2019-07-03,0.2613
"1412","BRLUSD Index",2019-07-04,0.2632
"1413","BRLUSD Index",2019-07-05,0.2617
"1414","BRLUSD Index",2019-07-08,0.2625
"1415","BRLUSD Index",2019-07-09,0.2631
"1416","BRLUSD Index",2019-07-10,0.2663
"1417","BRLUSD Index",2019-07-11,0.2664
"1418","BRLUSD Index",2019-07-12,0.2675
"1419","BRLUSD Index",2019-07-15,0.2662
"1420","BRLUSD Index",2019-07-16,0.2653
"1421","BRLUSD Index",2019-07-17,0.2656
"1422","BRLUSD Index",2019-07-18,0.2689
"1423","BRLUSD Index",2019-07-19,0.2669
"1424","BRLUSD Index",2019-07-22,0.2674
"1425","BRLUSD Index",2019-07-23,0.2649
"1426","BRLUSD Index",2019-07-24,0.265
"1427","BRLUSD Index",2019-07-25,0.2646
"1428","BRLUSD Index",2019-07-26,0.2647
"1429","BRLUSD Index",2019-07-29,0.2644
"1430","BRLUSD Index",2019-07-30,0.2638
"1431","BRLUSD Index",2019-07-31,0.2624
"1432","BRLUSD Index",2019-08-01,0.2604
"1433","BRLUSD Index",2019-08-02,0.2571
"1434","BRLUSD Index",2019-08-05,0.2516
"1435","BRLUSD Index",2019-08-06,0.2524
"1436","BRLUSD Index",2019-08-07,0.2519
"1437","BRLUSD Index",2019-08-08,0.2552
"1438","BRLUSD Index",2019-08-09,0.2536
"1439","BRLUSD Index",2019-08-12,0.2509
"1440","BRLUSD Index",2019-08-13,0.252
"1441","BRLUSD Index",2019-08-14,0.247
"1442","BRLUSD Index",2019-08-15,0.2504
"1443","BRLUSD Index",2019-08-16,0.2496
"1444","BRLUSD Index",2019-08-19,0.2454
"1445","BRLUSD Index",2019-08-20,0.2466
"1446","BRLUSD Index",2019-08-21,0.2484
"1447","BRLUSD Index",2019-08-22,0.2456
"1448","BRLUSD Index",2019-08-23,0.2425
"1449","BRLUSD Index",2019-08-26,0.2406
"1450","BRLUSD Index",2019-08-27,0.242
"1451","BRLUSD Index",2019-08-28,0.24
"1452","BRLUSD Index",2019-08-29,0.2398
"1453","BRLUSD Index",2019-08-30,0.2412
"1454","BRLUSD Index",2019-09-02,0.2388
"1455","BRLUSD Index",2019-09-03,0.2399
"1456","BRLUSD Index",2019-09-04,0.2442
"1457","BRLUSD Index",2019-09-05,0.2432
"1458","BRLUSD Index",2019-09-06,0.2463
"1459","BRLUSD Index",2019-09-09,0.2441
"1460","BRLUSD Index",2019-09-10,0.245
"1461","BRLUSD Index",2019-09-11,0.2458
"1462","BRLUSD Index",2019-09-12,0.2461
"1463","BRLUSD Index",2019-09-13,0.2447
"1464","BRLUSD Index",2019-09-16,0.2451
"1465","BRLUSD Index",2019-09-17,0.2453
"1466","BRLUSD Index",2019-09-18,0.2433
"1467","BRLUSD Index",2019-09-19,0.24
"1468","BRLUSD Index",2019-09-20,0.2411
"1469","BRLUSD Index",2019-09-23,0.2401
"1470","BRLUSD Index",2019-09-24,0.2401
"1471","BRLUSD Index",2019-09-25,0.241
"1472","BRLUSD Index",2019-09-26,0.2398
"1473","BRLUSD Index",2019-09-27,0.2405
"1474","BRLUSD Index",2019-09-30,0.2405
"1475","BRLUSD Index",2019-10-01,0.2404
"1476","BRLUSD Index",2019-10-02,0.2422
"1477","BRLUSD Index",2019-10-03,0.245
"1478","BRLUSD Index",2019-10-04,0.2464
"1479","BRLUSD Index",2019-10-07,0.2434
"1480","BRLUSD Index",2019-10-08,0.2441
"1481","BRLUSD Index",2019-10-09,0.2433
"1482","BRLUSD Index",2019-10-10,0.2434
"1483","BRLUSD Index",2019-10-11,0.2433
"1484","BRLUSD Index",2019-10-14,0.2423
"1485","BRLUSD Index",2019-10-15,0.2393
"1486","BRLUSD Index",2019-10-16,0.2408
"1487","BRLUSD Index",2019-10-17,0.2401
"1488","BRLUSD Index",2019-10-18,0.2431
"1489","BRLUSD Index",2019-10-21,0.2422
"1490","BRLUSD Index",2019-10-22,0.2449
"1491","BRLUSD Index",2019-10-23,0.2478
"1492","BRLUSD Index",2019-10-24,0.2474
"1493","BRLUSD Index",2019-10-25,0.2496
"1494","BRLUSD Index",2019-10-28,0.2504
"1495","BRLUSD Index",2019-10-29,0.25
"1496","BRLUSD Index",2019-10-30,0.2505
"1497","BRLUSD Index",2019-10-31,0.2487
"1498","BRLUSD Index",2019-11-01,0.2505
"1499","BRLUSD Index",2019-11-04,0.249
"1500","BRLUSD Index",2019-11-05,0.2504
"1501","BRLUSD Index",2019-11-06,0.2449
"1502","BRLUSD Index",2019-11-07,0.2439
"1503","BRLUSD Index",2019-11-08,0.2402
"1504","BRLUSD Index",2019-11-11,0.2409
"1505","BRLUSD Index",2019-11-12,0.2399
"1506","BRLUSD Index",2019-11-13,0.2398
"1507","BRLUSD Index",2019-11-14,0.2384
"1508","BRLUSD Index",2019-11-15,0.2383
"1509","BRLUSD Index",2019-11-18,0.2371
"1510","BRLUSD Index",2019-11-19,0.2384
"1511","BRLUSD Index",2019-11-20,0.2383
"1512","BRLUSD Index",2019-11-21,0.2385
"1513","BRLUSD Index",2019-11-22,0.2383
"1514","BRLUSD Index",2019-11-25,0.2366
"1515","BRLUSD Index",2019-11-26,0.2362
"1516","BRLUSD Index",2019-11-27,0.2345
"1517","BRLUSD Index",2019-11-28,0.2386
"1518","BRLUSD Index",2019-11-29,0.236
"1519","BRLUSD Index",2019-12-02,0.2368
"1520","BRLUSD Index",2019-12-03,0.2377
"1521","BRLUSD Index",2019-12-04,0.2376
"1522","BRLUSD Index",2019-12-05,0.2389
"1523","BRLUSD Index",2019-12-06,0.2415
"1524","BRLUSD Index",2019-12-09,0.2414
"1525","BRLUSD Index",2019-12-10,0.2411
"1526","BRLUSD Index",2019-12-11,0.2425
"1527","BRLUSD Index",2019-12-12,0.2444
"1528","BRLUSD Index",2019-12-13,0.2434
"1529","BRLUSD Index",2019-12-16,0.2461
"1530","BRLUSD Index",2019-12-17,0.2456
"1531","BRLUSD Index",2019-12-18,0.2461
"1532","BRLUSD Index",2019-12-19,0.2457
"1533","BRLUSD Index",2019-12-20,0.2438
"1534","BRLUSD Index",2019-12-23,0.2449
"1535","BRLUSD Index",2019-12-24,0.2448
"1536","BRLUSD Index",2019-12-25,0.2457
"1537","BRLUSD Index",2019-12-26,0.2465
"1538","BRLUSD Index",2019-12-27,0.2472
"1539","BRLUSD Index",2019-12-30,0.2488
"1540","BRLUSD Index",2019-12-31,0.2488
"1541","BRLUSD Index",2020-01-01,0.2488
"1542","BRLUSD Index",2020-01-02,0.2484
"1543","BRLUSD Index",2020-01-03,0.2459
"1544","BRLUSD Index",2020-01-06,0.2462
"1545","BRLUSD Index",2020-01-07,0.2458
"1546","BRLUSD Index",2020-01-08,0.246
"1547","BRLUSD Index",2020-01-09,0.2443
"1548","BRLUSD Index",2020-01-10,0.2441
"1549","BRLUSD Index",2020-01-13,0.2411
"1550","BRLUSD Index",2020-01-14,0.242
"1551","BRLUSD Index",2020-01-15,0.2395
"1552","BRLUSD Index",2020-01-16,0.2389
"1553","BRLUSD Index",2020-01-17,0.2403
"1554","BRLUSD Index",2020-01-20,0.2386
"1555","BRLUSD Index",2020-01-21,0.2374
"1556","BRLUSD Index",2020-01-22,0.2391
"1557","BRLUSD Index",2020-01-23,0.2398
"1558","BRLUSD Index",2020-01-24,0.2391
"1559","BRLUSD Index",2020-01-27,0.2376
"1560","BRLUSD Index",2020-01-28,0.2384
"1561","BRLUSD Index",2020-01-29,0.2364
"1562","BRLUSD Index",2020-01-30,0.2357
"1563","BRLUSD Index",2020-01-31,0.2335
"1564","BRLUSD Index",2020-02-03,0.2354
"1565","BRLUSD Index",2020-02-04,0.235
"1566","BRLUSD Index",2020-02-05,0.2361
"1567","BRLUSD Index",2020-02-06,0.2335
"1568","BRLUSD Index",2020-02-07,0.2314
"1569","BRLUSD Index",2020-02-10,0.2312
"1570","BRLUSD Index",2020-02-11,0.2309
"1571","BRLUSD Index",2020-02-12,0.2296
"1572","BRLUSD Index",2020-02-13,0.2299
"1573","BRLUSD Index",2020-02-14,0.2327
"1574","BRLUSD Index",2020-02-17,0.2311
"1575","BRLUSD Index",2020-02-18,0.2296
"1576","BRLUSD Index",2020-02-19,0.2291
"1577","BRLUSD Index",2020-02-20,0.2276
"1578","BRLUSD Index",2020-02-21,0.2278
"1579","BRLUSD Index",2020-02-24,0.2279
"1580","BRLUSD Index",2020-02-25,0.2279
"1581","BRLUSD Index",2020-02-26,0.2247
"1582","BRLUSD Index",2020-02-27,0.2229
"1583","BRLUSD Index",2020-02-28,0.2236
"1584","BRLUSD Index",2020-03-02,0.2235
"1585","BRLUSD Index",2020-03-03,0.2215
"1586","BRLUSD Index",2020-03-04,0.2181
"1587","BRLUSD Index",2020-03-05,0.217
"1588","BRLUSD Index",2020-03-06,0.2161
"1589","BRLUSD Index",2020-03-09,0.2116
"1590","BRLUSD Index",2020-03-10,0.2154
"1591","BRLUSD Index",2020-03-11,0.2075
"1592","BRLUSD Index",2020-03-12,0.2087
"1593","BRLUSD Index",2020-03-13,0.2058
"1594","BRLUSD Index",2020-03-16,0.1999
"1595","BRLUSD Index",2020-03-17,0.1995
"1596","BRLUSD Index",2020-03-18,0.1957
"1597","BRLUSD Index",2020-03-19,0.1962
"1598","BRLUSD Index",2020-03-20,0.1975
"1599","BRLUSD Index",2020-03-23,0.1945
"1600","BRLUSD Index",2020-03-24,0.1962
"1601","BRLUSD Index",2020-03-25,0.1985
"1602","BRLUSD Index",2020-03-26,0.199
"1603","BRLUSD Index",2020-03-27,0.1961
"1604","BRLUSD Index",2020-03-30,0.1925
"1605","BRLUSD Index",2020-03-31,0.1921
"1606","BRLUSD Index",2020-04-01,0.1903
"1607","BRLUSD Index",2020-04-02,0.1903
"1608","BRLUSD Index",2020-04-03,0.1869
"1609","BRLUSD Index",2020-04-06,0.1893
"1610","BRLUSD Index",2020-04-07,0.1914
"1611","BRLUSD Index",2020-04-08,0.1952
"1612","BRLUSD Index",2020-04-09,0.1957
"1613","BRLUSD Index",2020-04-10,0.1958
"1614","BRLUSD Index",2020-04-13,0.1923
"1615","BRLUSD Index",2020-04-14,0.1937
"1616","BRLUSD Index",2020-04-15,0.1909
"1617","BRLUSD Index",2020-04-16,0.1909
"1618","BRLUSD Index",2020-04-17,0.1911
"1619","BRLUSD Index",2020-04-20,0.1881
"1620","BRLUSD Index",2020-04-21,0.1881
"1621","BRLUSD Index",2020-04-22,0.1832
"1622","BRLUSD Index",2020-04-23,0.1806
"1623","BRLUSD Index",2020-04-24,0.1788
"1624","BRLUSD Index",2020-04-27,0.177
"1625","BRLUSD Index",2020-04-28,0.1817
"1626","BRLUSD Index",2020-04-29,0.1874
"1627","BRLUSD Index",2020-04-30,0.1823
"1628","BRLUSD Index",2020-05-01,0.1822
"1629","BRLUSD Index",2020-05-04,0.1803
"1630","BRLUSD Index",2020-05-05,0.1793
"1631","BRLUSD Index",2020-05-06,0.175
"1632","BRLUSD Index",2020-05-07,0.1713
"1633","BRLUSD Index",2020-05-08,0.1745
"1634","BRLUSD Index",2020-05-11,0.1719
"1635","BRLUSD Index",2020-05-12,0.1699
"1636","BRLUSD Index",2020-05-13,0.1699
"1637","BRLUSD Index",2020-05-14,0.172
"1638","BRLUSD Index",2020-05-15,0.1707
"1639","BRLUSD Index",2020-05-18,0.1749
"1640","BRLUSD Index",2020-05-19,0.1737
"1641","BRLUSD Index",2020-05-20,0.1757
"1642","BRLUSD Index",2020-05-21,0.1801
"1643","BRLUSD Index",2020-05-22,0.1808
"1644","BRLUSD Index",2020-05-25,0.1836
"1645","BRLUSD Index",2020-05-26,0.187
"1646","BRLUSD Index",2020-05-27,0.1896
"1647","BRLUSD Index",2020-05-28,0.1849
"1648","BRLUSD Index",2020-05-29,0.1874
"1649","BRLUSD Index",2020-06-01,0.1864
"1650","BRLUSD Index",2020-06-02,0.1922
"1651","BRLUSD Index",2020-06-03,0.1974
"1652","BRLUSD Index",2020-06-04,0.1954
"1653","BRLUSD Index",2020-06-05,0.2016
"1654","BRLUSD Index",2020-06-08,0.2075
"1655","BRLUSD Index",2020-06-09,0.204
"1656","BRLUSD Index",2020-06-10,0.2011
"1657","BRLUSD Index",2020-06-11,0.2009
"1658","BRLUSD Index",2020-06-12,0.198
"1659","BRLUSD Index",2020-06-15,0.194
"1660","BRLUSD Index",2020-06-16,0.1909
"1661","BRLUSD Index",2020-06-17,0.1912
"1662","BRLUSD Index",2020-06-18,0.1858
"1663","BRLUSD Index",2020-06-19,0.1882
"1664","BRLUSD Index",2020-06-22,0.1903
"1665","BRLUSD Index",2020-06-23,0.194
"1666","BRLUSD Index",2020-06-24,0.1871
"1667","BRLUSD Index",2020-06-25,0.1864
"1668","BRLUSD Index",2020-06-26,0.1828
"1669","BRLUSD Index",2020-06-29,0.185
"1670","BRLUSD Index",2020-06-30,0.183
"1671","BRLUSD Index",2020-07-01,0.1879
"1672","BRLUSD Index",2020-07-02,0.1866
"1673","BRLUSD Index",2020-07-03,0.1882
"1674","BRLUSD Index",2020-07-06,0.1868
"1675","BRLUSD Index",2020-07-07,0.1858
"1676","BRLUSD Index",2020-07-08,0.1873
"1677","BRLUSD Index",2020-07-09,0.1871
"1678","BRLUSD Index",2020-07-10,0.1878
"1679","BRLUSD Index",2020-07-13,0.185
"1680","BRLUSD Index",2020-07-14,0.1864
"1681","BRLUSD Index",2020-07-15,0.1862
"1682","BRLUSD Index",2020-07-16,0.1876
"1683","BRLUSD Index",2020-07-17,0.1856
"1684","BRLUSD Index",2020-07-20,0.1875
"1685","BRLUSD Index",2020-07-21,0.1933
"1686","BRLUSD Index",2020-07-22,0.1954
"1687","BRLUSD Index",2020-07-23,0.1918
"1688","BRLUSD Index",2020-07-24,0.1911
"1689","BRLUSD Index",2020-07-27,0.1941
"1690","BRLUSD Index",2020-07-28,0.1938
"1691","BRLUSD Index",2020-07-29,0.1934
"1692","BRLUSD Index",2020-07-30,0.194
"1693","BRLUSD Index",2020-07-31,0.1915
"1694","BRLUSD Index",2020-08-03,0.1879
"1695","BRLUSD Index",2020-08-04,0.189
"1696","BRLUSD Index",2020-08-05,0.1889
"1697","BRLUSD Index",2020-08-06,0.1875
"1698","BRLUSD Index",2020-08-07,0.1839
"1699","BRLUSD Index",2020-08-10,0.1825
"1700","BRLUSD Index",2020-08-11,0.1858
"1701","BRLUSD Index",2020-08-12,0.1841
"1702","BRLUSD Index",2020-08-13,0.1862
"1703","BRLUSD Index",2020-08-14,0.1844
"1704","BRLUSD Index",2020-08-17,0.1814
"1705","BRLUSD Index",2020-08-18,0.1829
"1706","BRLUSD Index",2020-08-19,0.18
"1707","BRLUSD Index",2020-08-20,0.1798
