"Data","UKX","CAC","DAX","SPX","IBOV"
2019-09-13,0.2145961608113,0.19558131111916,0.191959434987323,0.183810213690692,0.214052879391525
2019-09-20,0.208059905037753,0.189624217249598,0.196647336406991,0.172944309250791,0.232724232054867
2019-09-27,0.191592060407175,0.179827635645331,0.189071112243923,0.257136712651735,0.182372479051837
2019-10-04,0.1756532046955,0.202736297930489,0.200414889938919,0.237557417804047,0.183638189631044
2019-10-11,0.212616348515923,0.209431084867744,0.206245821219565,0.16085581423302,0.210850931163748
2019-10-18,0.219684029380545,0.194370643279083,0.19346659377546,0.178097752213858,0.214380981351054
2019-10-25,0.197790834884372,0.211610281863192,0.196063404012019,0.17015194092673,0.224383538313687
2019-11-01,0.205136044023234,0.193591591329286,0.190927486861452,0.177606964522281,0.232737913263746
2019-11-08,0.204330715199017,0.193669982232112,0.201665531957291,0.18034406602348,0.2199897045881
2019-11-15,0.203901114163143,0.191543470880528,0.200370358939539,0.178303138792013,0.225881917224777
2019-11-22,0.202650696631063,0.193801321232327,0.20176575909119,0.179642320594349,0.222139902451071
2019-11-29,0.187616870187976,0.19822130198121,0.215351537954895,0.189248321233089,0.20956196864283
2019-12-06,0.200908388094318,0.192211055276382,0.199168921530731,0.179165056049478,0.228546579049092
2019-12-13,0.188088228196342,0.216221082841093,0.187284432349349,0.200145165901235,0.208261090711981
2019-12-20,0.205994752452658,0.196269678302533,0.203342459502624,0.181240018252339,0.213153091489847
2019-12-27,0.206457382257103,0.194938300843617,0.202913049514492,0.181647053058825,0.214044214325964
2020-01-03,0.200340639574678,0.196022953376948,0.202931251293316,0.191705267179218,0.20899988857584
2020-01-10,0.183475897426574,0.193756874437546,0.217482206001327,0.187430119353871,0.217854902780682
2020-01-17,0.202249596587147,0.192742136918521,0.191877822403191,0.182370362734564,0.230760081356577
2020-01-24,0.207964043846983,0.198187956315715,0.205297838156637,0.187523133554331,0.201027028126335
2020-01-31,0.201577717891547,0.198666848319106,0.180473913491349,0.219042935326194,0.200238584971805
2020-02-07,0.195066524476945,0.195066524476945,0.187403196729636,0.220843172354256,0.201620581962218
2020-02-14,0.20092568226498,0.191560502159409,0.186452222101825,0.189006362130617,0.232055231343168
2020-02-21,0.204456225119573,0.194104011189468,0.200142802648696,0.188927904224415,0.212369056817848
2020-02-28,0.173411380649519,0.205605898576012,0.211459447289919,0.231215174199358,0.178308099285192
2020-03-06,0.19381277782795,0.18581133287175,0.119132624903419,0.283606771225303,0.217636493171579
2020-03-13,0.214118485138331,0.238995321585938,0.136822600461838,0.199014691580856,0.211048901233036
2020-03-20,0.189831105602506,0.157720371321485,0.0897211693146173,0.301274242224873,0.261453111536519
2020-03-27,0.202370420364273,0.229827713579526,0.0976259314320112,0.291860857510283,0.178315077113906
2020-04-03,0.211737062779638,0.220122689028337,0.111109547795256,0.262050820271829,0.19497988012494
2020-04-10,0.252045318493227,0.160166729485844,0.130368268186152,0.238387690397535,0.219031993437244
2020-04-17,0.270431185142033,0.152948785039347,0.129673969924664,0.238289773793185,0.208656286100771
2020-04-24,0.216999176795313,0.205195874291802,0.188852840056172,0.216999176795313,0.171952932061401
2020-05-01,0.203269132538085,0.23206559298098,0.207503906132628,0.194799585348998,0.162361782999309
2020-05-08,0.209534920555206,0.205169609710306,0.203423485372346,0.210407982724186,0.171464001637957
2020-05-15,0.199231806720225,0.193420879024219,0.196741409136222,0.199231806720225,0.211374098399109
2020-05-22,0.182035086329796,0.21199970959396,0.21574528750198,0.230727599134062,0.159492317440203
2020-05-29,0.201911814987524,0.193636740602789,0.193636740602789,0.200256800110577,0.210557903696321
2020-06-05,0.207645622914474,0.199986563052874,0.199986563052874,0.204241596309319,0.188139654670459
2020-06-12,0.246795022305706,0.186705799483447,0.173829537450106,0.257525240666823,0.135144400093919
2020-06-19,0.233310436710816,0.16996823669883,0.156244093362899,0.218530590041352,0.221946643186103
2020-06-26,0.20739481114565,0.197068098557485,0.188462504734014,0.199649776704526,0.207424808858325
2020-07-03,0.191915231575032,0.218120524239896,0.21657903643608,0.180354073046416,0.193031134702577
2020-07-10,0.198909263053819,0.186829753151765,0.190050955792313,0.194882759753134,0.229327268248969
2020-07-17,0.202973313870268,0.201336432306798,0.193970465271184,0.193970465271184,0.207749323280566
2020-07-24,0.201939124914044,0.188910794274429,0.192167876934332,0.192982147599308,0.224000056277886
2020-07-31,0.19606186089749,0.224717055951739,0.183242431531116,0.183242431531116,0.21273622008854
2020-08-07,0.19283926942775,0.213863099553331,0.214588059212834,0.172540398961671,0.206169172844414
2020-08-14,0.209928822416434,0.198172808361114,0.199852238940445,0.204050815388774,0.187995314893234
2020-08-21,0.199113497251637,0.189556049383558,0.189556049383558,0.193538319328591,0.228236084652656
2020-08-28,0.190694066706595,0.206776698838477,0.190694066706595,0.186099028954629,0.225736138793704
2020-09-04,0.206361539522596,0.193259219552908,0.19653479954533,0.191621429556697,0.212223011822469
2020-09-11,0.17766241620886,0.213194899450633,0.211104753377587,0.180449277639588,0.217588653323332
2020-09-18,0.205895313418948,0.200107091756568,0.198453314138745,0.179434871533782,0.216109409151956
2020-09-25,0.202321499040647,0.196701457400629,0.19750432049206,0.187067100303455,0.21640562276321
2020-10-02,0.182681744749596,0.21751211631664,0.21751211631664,0.17983844911147,0.202455573505654
2020-10-09,0.196707597523809,0.185045091741765,0.188155093283643,0.191265094825522,0.238827122625261
2020-10-16,0.207807252866865,0.199494962752191,0.201157420775125,0.206976023855398,0.184564339750421
2020-10-23,0.185403378937631,0.217269584692536,0.222339208335362,0.205681873508934,0.169305954525537
2020-10-30,0.191452577657697,0.186982867673471,0.225720354203433,0.189217722665584,0.206626477799816
2020-11-06,0.233989071408487,0.235608372940726,0.132782725643571,0.174074914715657,0.223544915291559
2020-11-13,0.229914681491705,0.193903948246016,0.161586623538347,0.20221411745656,0.212380629267371
2020-11-20,0.203188592062181,0.181156094127727,0.182788131011761,0.204820628946214,0.228046553852117
2020-11-27,0.195313963206097,0.186986623689558,0.185472561959278,0.202884271857496,0.229342579287573
2020-12-04,0.204471687751364,0.19258379892861,0.194168850771644,0.200509058143779,0.208266604404603
2020-12-11,0.210462492568773,0.20393652380695,0.208015254283089,0.205568015997406,0.172017713343782
2020-12-18,0.175818319013277,0.196183375269641,0.207723573814914,0.23080397090546,0.18947076099671
2020-12-25,0.199177059539822,0.187596997938669,0.190685014365643,0.195317039006104,0.227223889149761
2021-01-01,0.208734716714114,0.194339219009692,0.205535717224243,0.203136467606839,0.188253879445112
